of O
a O
scope OtherScientificTerm
ambiguity OtherScientificTerm
, O
compute O
an O
USR Method
with O
fewer O
mutually O
equivalent Material
readings Material
. O

The O
algorithm O
operates O
on O
underspecified O
chart O
representations O
which O
are O
derived O
from O
dominance O
graphs O
; O
it O
can O
be O
applied O
to O
the O
USRs O
computed O
by O
large-scale O
grammars O
. O

We O
evaluate O
the O
algorithm O
on O
a O
corpus O
, O
and O
show O
that O
it O
reduces O
the O
degree O
of O
ambiguity O
significantly O
while O
taking O
negligible O
runtime O
. O

Currently O
several O
grammatical Method
formalisms Method
converge O
towards O
being O
declarative O
and O
towards O
utilizing O
context-free Method
phrase-structure Method
grammar Method
as O
a O
backbone O
, O
e.g. O
LFG OtherScientificTerm
and O
PATR-II OtherScientificTerm
. O

Typically O
the O
processing O
of O
these O
formalisms O
is O
organized O
within O
a O
chart-parsing O
framework O
. O

The O
declarative O
character O
of O
the O
formalisms O
makes O
it O
important O
to O
decide O
upon O
an O
overall O
optimal O
control O
strategy O
on O
the O
part O
of O
the O
processor O
. O

In O
particular O
, O
this O
brings O
the O
rule-invocation O
strategy O
into O
critical O
focus O
: O
to O
gain O
maximal O
processing O
efficiency O
, O
one O
has O
to O
determine O
the O
best O
way O
of O
putting O
the O
rules O
to O
use O
. O

The O
aim O
of O
this O
paper O
is O
to O
provide O
a O
survey O
and O
a O
practical O
comparison O
of O
fundamental O
rule-invocation O
strategies O
within O
context-free O
chart O
parsing O
. O

Terminology Task
structuring Task
has O
been O
the O
subject O
of O
much O
work O
in O
the O
context O
of O
terms O
extracted O
from O
corpora O
: O
given O
a O
set O
of O
terms O
, O
obtained O
from O
an O
existing O
resource O
or O
extracted O
from O
a O
corpus Material
, O
identifying O
hierarchical OtherScientificTerm
-LRB- OtherScientificTerm
or OtherScientificTerm
other OtherScientificTerm
types OtherScientificTerm
of OtherScientificTerm
-RRB- OtherScientificTerm
relations OtherScientificTerm
between O
these O
terms O
. O

The O
present O
paper O
focusses O
on O
terminology O
structuring O
by O
lexical O
methods O
, O
which O
match O
terms O
on O
the O
basis O
on O
their O
content O
words O
, O
taking O
morphological O
variants O
into O
account O
. O

Experiments O
are O
done O
on O
a O
` O
flat O
' O
list O
of O
terms O
obtained O
from O
an O
originally O
hierarchically-structured O
terminology O
: O
the O
French O
version O
of O
the O
US O
National O
Library O
of O
Medicine O
MeSH O
thesaurus O
. O

We O
compare O
the O
lexically-induced O
relations O
with O
the O
original O
MeSH O
relations O
: O
after O
a O
quantitative O
evaluation O
of O
their O
congruence O
through O
recall O
and O
precision O
metrics O
, O
we O
perform O
a O
qualitative O
, O
human O
analysis O
ofthe O
` O
new O
' O
relations O
not O
present O
in O
the O
MeSH O
. O

This O
analysis O
shows O
, O
on O
the O
one O
hand O
, O
the O
limits O
of O
the O
lexical O
structuring O
method O
. O

On O
the O
other O
hand O
, O
it O
also O
reveals O
some O
specific O
structuring O
choices O
and O
naming O
conventions O
made O
by O
the O
MeSH O
designers O
, O
and O
emphasizes O
ontological O
commitments O
that O
can O
not O
be O
left O
to O
automatic O
structuring O
. O

In O
order O
to O
boost O
the O
translation O
quality O
of O
EBMT Method
based O
on O
a O
small-sized Material
bilingual Material
corpus Material
, O
we O
use O
an O
out-of-domain Material
bilingual Material
corpus Material
and O
, O
in O
addition O
, O
the O
language Method
model Method
of O
an O
in-domain Material
monolingual Material
corpus Material
. O

We O
conducted O
experiments O
with O
an O
EBMT O
system O
. O

The O
two O
evaluation O
measures O
of O
the O
BLEU O
score O
and O
the O
NIST O
score O
demonstrated O
the O
effect O
of O
using O
an O
out-of-domain O
bilingual O
corpus O
and O
the O
possibility O
of O
using O
the O
language O
model O
. O

Diagrams Method
are O
common O
tools O
for O
representing O
complex OtherScientificTerm
concepts OtherScientificTerm
, O
relationships OtherScientificTerm
and O
events OtherScientificTerm
, O
often O
when O
it O
would O
be O
difficult O
to O
portray O
the O
same O
information O
with O
natural Material
images Material
. O

Understanding O
natural O
images O
has O
been O
extensively O
studied O
in O
computer O
vision O
, O
while O
diagram O
understanding O
has O
received O
little O
attention O
. O

In O
this O
paper O
, O
we O
study O
the O
problem O
of O
diagram O
interpretation O
and O
reasoning O
, O
the O
challenging O
task O
of O
identifying O
the O
structure O
of O
a O
diagram O
and O
the O
semantics O
of O
its O
constituents O
and O
their O
relationships O
. O

We O
introduce O
Diagram O
Parse O
Graphs O
-LRB- O
DPG O
-RRB- O
as O
our O
representation O
to O
model O
the O
structure O
of O
diagrams O
. O

We O
define O
syntactic O
parsing O
of O
diagrams O
as O
learning O
to O
infer O
DPGs O
for O
diagrams O
and O
study O
semantic O
interpretation O
and O
reasoning O
of O
diagrams O
in O
the O
context O
of O
diagram O
question O
answering O
. O

We O
devise O
an O
LSTM-based O
method O
for O
syntactic O
parsing O
of O
diagrams O
and O
introduce O
a O
DPG-based O
attention O
model O
for O
diagram O
question O
answering O
. O

We O
compile O
a O
new O
dataset O
of O
diagrams O
with O
exhaustive O
annotations O
of O
constituents O
and O
relationships O
for O
over O
5,000 O
diagrams O
and O
15,000 O
questions O
and O
answers O
. O

Our O
results O
show O
the O
significance O
of O
our O
models O
for O
syntactic O
parsing O
and O
question O
answering O
in O
diagrams O
using O
DPGs O
. O

Detecting Task
fine-grained Task
subtle Task
changes Task
among Task
a Task
scene Task
is O
critically O
important O
in O
practice O
. O

Previous O
change O
detection O
methods O
, O
focusing O
on O
detecting O
large-scale O
significant O
changes O
, O
can O
not O
do Method
this Method
well Method
. O

This O
paper O
proposes O
a O
feasible O
end-to-end O
approach O
to O
this O
challenging O
problem O
. O

We O
start O
from O
active O
camera O
relocation O
that O
quickly O
relocates O
camera O
to O
nearly O
the O
same O
pose O
and O
position O
of O
the O
last O
time O
observation O
. O

To O
guarantee O
detection O
sensitivity O
and O
accuracy O
of O
minute O
changes O
, O
in O
an O
observation O
, O
we O
capture O
a O
group O
of O
images O
under O
multiple O
illuminations O
, O
which O
need O
only O
to O
be O
roughly O
aligned O
to O
the O
last O
time O
lighting O
conditions O
. O

Given O
two O
times O
observations O
, O
we O
formulate O
fine-grained O
change O
detection O
as O
a O
joint O
optimization O
problem O
of O
three O
related O
factors O
, O
i.e. O
, O
normal-aware O
lighting O
difference O
, O
camera O
geometry O
correction O
flow O
, O
and O
real O
scene O
change O
mask O
. O

We O
solve O
the O
three O
factors O
in O
a O
coarse-to-fine O
manner O
and O
achieve O
reliable O
change O
decision O
by O
rank O
minimization O
. O

We O
build O
three O
real-world O
datasets O
to O
benchmark O
fine-grained O
change O
detection O
of O
misaligned O
scenes O
under O
varied O
multiple O
lighting O
conditions O
. O

Extensive O
experiments O
show O
the O
superior O
performance O
of O
our O
approach O
over O
state-of-the-art O
change O
detection O
methods O
and O
its O
ability O
to O
distinguish O
real O
scene O
changes O
from O
false O
ones O
caused O
by O
lighting O
variations O
. O

Automatic Metric
evaluation Metric
metrics Metric
for O
Machine Task
Translation Task
-LRB- Task
MT Task
-RRB- Task
systems Task
, O
such O
as O
BLEU Metric
or O
NIST Metric
, O
are O
now O
well O
established O
. O

Yet O
, O
they O
are O
scarcely O
used O
for O
the O
assessment O
of O
language O
pairs O
like O
English-Chinese O
or O
English-Japanese O
, O
because O
of O
the O
word O
segmentation O
problem O
. O

This O
study O
establishes O
the O
equivalence O
between O
the O
standard O
use O
of O
BLEU O
in O
word O
n-grams O
and O
its O
application O
at O
the O
character O
level O
. O

The O
use O
of O
BLEU O
at O
the O
character O
level O
eliminates O
the O
word O
segmentation O
problem O
: O
it O
makes O
it O
possible O
to O
directly O
compare O
commercial O
systems O
outputting O
unsegmented O
texts O
with O
, O
for O
instance O
, O
statistical O
MT O
systems O
which O
usually O
segment O
their O
outputs O
. O

This O
paper O
proposes O
a O
series O
of O
modifications O
to O
the O
left Method
corner Method
parsing Method
algorithm Method
for O
context-free Method
grammars Method
. O

It O
is O
argued O
that O
the O
resulting O
algorithm O
is O
both O
efficient O
and O
flexible O
and O
is O
, O
therefore O
, O
a O
good O
choice O
for O
the O
parser O
used Generic
in O
a O
natural O
language O
interface O
. O

This O
paper O
presents O
a O
novel O
statistical Method
singing Method
voice Method
conversion Method
-LRB- Method
SVC Method
-RRB- Method
technique Method
with O
direct Method
waveform Method
modification Method
based O
on O
the O
spectrum OtherScientificTerm
differential OtherScientificTerm
that O
can O
convert O
voice OtherScientificTerm
timbre OtherScientificTerm
of O
a O
source O
singer O
into O
that O
of O
a O
target O
singer O
without O
using O
a O
vocoder Method
to O
generate O
converted OtherScientificTerm
singing OtherScientificTerm
voice OtherScientificTerm
waveforms OtherScientificTerm
. O

SVC O
makes O
it O
possible O
to O
convert O
singing O
voice O
characteristics O
of O
an O
arbitrary O
source O
singer O
into O
those O
of O
an O
arbitrary O
target O
singer O
. O

However O
, O
speech O
quality O
of O
the O
converted O
singing O
voice O
is O
significantly O
degraded O
compared O
to O
that O
of O
a O
natural O
singing O
voice O
due O
to O
various O
factors O
, O
such O
as O
analysis O
and O
modeling O
errors O
in O
the O
vocoder-based O
framework O
. O

To O
alleviate O
this O
degradation O
, O
we O
propose O
a O
statistical O
conversion O
process O
that O
directly O
modifies O
the O
signal O
in O
the O
waveform O
domain O
by O
estimating O
the O
difference O
in O
the O
spectra O
of O
the O
source O
and O
target O
singers O
' O
singing O
voices O
. O

The O
differential O
spectral O
feature O
is O
directly O
estimated O
using O
a O
differential O
Gaussian O
mixture O
model O
-LRB- O
GMM O
-RRB- O
that O
is O
analytically O
derived O
from O
the O
traditional O
GMM O
used O
as O
a O
conversion O
model O
in O
the O
conventional O
SVC O
. O

The O
experimental O
results O
demonstrate O
that O
the O
proposed O
method O
makes O
it O
possible O
to O
significantly O
improve O
speech O
quality O
in O
the O
converted O
singing O
voice O
while O
preserving O
the O
conversion O
accuracy O
of O
singer O
identity O
compared O
to O
the O
conventional O
SVC O
. O

In O
this O
paper O
, O
we O
state O
the O
challenges O
of O
high-level Task
program Task
execution Task
in O
multi-agent O
settings O
. O

We O
first O
introduce O
high-level O
program O
execution O
and O
the O
related O
work O
. O

Then O
we O
describe O
the O
completed O
work O
, O
the O
future O
work O
and O
its O
approaches O
. O

We O
conclude O
with O
the O
expected O
contributions O
of O
our O
research O
. O

During O
late-2013 O
through O
early-2014 O
NIST O
coordinated O
a O
special O
i-vector Material
challenge Material
based O
on O
data O
used O
in O
previous O
NIST Material
Speaker Material
Recognition Material
Evaluations Material
-LRB- Material
SREs Material
-RRB- Material
. O

Unlike O
evaluations O
in O
the O
SRE O
series O
, O
the O
i-vector O
challenge O
was O
run O
entirely O
online O
and O
used O
fixed-length O
feature O
vectors O
projected O
into O
a O
low-dimensional O
space O
-LRB- O
i-vectors O
-RRB- O
rather O
than Material
audio Material
recordings O
. O

These O
changes O
made O
the O
challenge O
more O
readily O
accessible O
, O
especially O
to O
participants O
from O
outside O
the O
audio O
processing O
field O
. O

Compared O
to O
the O
2012 O
SRE O
, O
the O
i-vector O
challenge O
saw O
an O
increase O
in O
the O
number O
of O
participants O
by O
nearly O
a O
factor O
of O
two O
, O
and O
a O
two O
orders O
of O
magnitude O
increase O
in O
the O
number O
of O
systems O
submitted O
for O
evaluation O
. O

Initial O
results O
indicate O
the O
leading O
system O
achieved O
an O
approximate O
37 O
% O
improvement O
relative O
to O
the O
baseline O
system O
. O

Theoretical O
research O
in O
the O
area O
of O
machine Task
translation Task
usually O
involves O
the O
search O
for O
and O
creation O
of O
an O
appropriate O
formalism Generic
. O

An O
important O
issue O
in O
this O
respect O
is O
the O
way O
in O
which O
the O
compositionality O
of O
translation O
is O
to O
be O
defined O
. O

In O
this O
paper O
, O
we O
will O
introduce O
the O
anaphoric O
component O
of O
the O
Mimo O
formalism O
. O

It O
makes O
the O
definition O
and O
translation O
of O
anaphoric O
relations O
possible O
, O
relations O
which O
are O
usually O
problematic O
for O
systems O
that O
adhere O
to O
strict O
compositionality O
. O

In O
Mimo O
, O
the O
translation O
of O
anaphoric O
relations O
is O
compositional O
. O

The O
anaphoric O
component O
is O
used O
to O
define O
linguistic O
phenomena O
such O
as O
wh-movement O
, O
the O
passive O
and O
the O
binding O
of O
reflexives O
and O
pronouns O
mono-lingually O
. O

The O
actual O
working O
of O
the O
component O
will O
be O
shown O
in O
this O
paper O
by O
means O
of O
a O
detailed O
discussion O
of O
wh-movement O
. O

A O
recognition Method
scheme Method
that O
scales O
efficiently O
to O
a O
large O
number O
of O
objects O
is O
presented O
. O

The O
efficiency O
and O
quality O
is O
exhibited O
in O
a O
live O
demonstration O
that O
recognizes O
CD-covers O
from O
a O
database O
of Metric
40000 O
images Metric
of O
popular O
music O
CD O
's O
. O

The O
scheme O
builds O
upon O
popular O
techniques O
of O
indexing O
descriptors O
extracted O
from O
local O
regions O
, O
and O
is O
robust O
to O
background O
clutter O
and O
occlusion O
. O

The O
local O
region O
descriptors O
are O
hierarchically O
quantized O
in O
a O
vocabulary O
tree O
. O

The O
vocabulary O
tree O
allows O
a O
larger O
and O
more O
discriminatory O
vocabulary O
to O
be O
used O
efficiently O
, O
which O
we O
show O
experimentally O
leads O
to O
a O
dramatic O
improvement O
in O
retrieval O
quality O
. O

The O
most O
significant O
property O
of O
the O
scheme O
is O
that O
the O
tree O
directly O
defines O
the O
quantization O
. O

The O
quantization O
and O
the O
indexing O
are O
therefore O
fully O
integrated O
, O
essentially O
being O
one O
and O
the O
same O
. O

The O
recognition O
quality O
is O
evaluated O
through O
retrieval O
on O
a O
database O
with O
ground O
truth O
, O
showing O
the O
power O
of O
the O
vocabulary O
tree O
approach O
, O
going O
as O
high O
as O
1 O
million O
images O
. O

This O
paper O
presents O
a O
method Generic
for O
blind Task
estimation Task
of Task
reverberation Task
times Task
in O
reverberant OtherScientificTerm
enclosures OtherScientificTerm
. O

The O
proposed O
algorithm O
is O
based O
on O
a O
statistical O
model O
of O
short-term O
log-energy O
sequences O
for O
echo-free O
speech O
. O

Given O
a O
speech O
utterance O
recorded O
in O
a O
reverberant O
room O
, O
it O
computes O
a O
Maximum O
Likelihood O
estimate O
of O
the O
room O
full-band O
reverberation O
time O
. O

The O
estimation O
method O
is O
shown O
to O
require O
little O
data O
and O
to O
perform O
satisfactorily O
. O

The O
method O
has O
been O
successfully O
applied O
to O
robust O
automatic O
speech O
recognition O
in O
reverberant O
environments O
by O
model O
selection O
. O

For O
this O
application O
, O
the O
reverberation O
time O
is O
first O
estimated O
from O
the O
reverberated O
speech O
utterance O
to O
be O
recognized O
. O

The O
estimation O
is O
then O
used O
to O
select O
the O
best O
acoustic O
model O
out O
of O
a O
library O
of O
models O
trained O
in O
various O
artificial O
re-verberant O
conditions O
. O

Speech O
recognition O
experiments O
in O
simulated O
and O
real O
reverberant O
environments O
show O
the O
efficiency O
of O
our O
approach O
which O
outperforms O
standard O
channel O
normaliza-tion O
techniques O
. O

Computer Generic
programs Generic
so O
far O
have O
not O
fared O
well O
in O
modeling O
language Task
acquisition Task
. O

For O
one O
thing O
, O
learning O
methodology O
applicable O
in O
general O
domains O
does O
not O
readily O
lend O
itself O
in O
the O
linguistic Method
domain Method
. O

For O
another O
, O
linguistic O
representation O
used O
by O
language O
processing O
systems O
is O
not O
geared O
to O
learning O
. O

We O
introduced O
a O
new O
linguistic O
representation O
, O
the O
Dynamic O
Hierarchical O
Phrasal O
Lexicon O
-LRB- O
DHPL O
-RRB- O
-LSB- O
Zernik88 O
-RSB- O
, O
to O
facilitate O
language O
acquisition O
. O

From O
this O
, O
a O
language O
learning O
model O
was O
implemented O
in O
the O
program O
RINA O
, O
which O
enhances O
its O
own O
lexical O
hierarchy O
by O
processing O
examples O
in O
context O
. O

We O
identified O
two O
tasks O
: O
First O
, O
how O
linguistic O
concepts O
are O
acquired O
from O
training O
examples O
and O
organized O
in O
a O
hierarchy O
; O
this O
task O
was O
discussed O
in O
previous O
papers O
-LSB- O
Zernik87 O
-RSB- O
. O

Second O
, O
we O
show O
in O
this O
paper O
how O
a O
lexical O
hierarchy O
is O
used O
in O
predicting O
new O
linguistic O
concepts O
. O

Thus O
, O
a O
program O
does O
not O
stall O
even O
in O
the O
presence O
of O
a O
lexical O
unknown O
, O
and O
a O
hypothesis O
can O
be O
produced O
for O
covering O
that O
lexical O
gap O
. O

This O
paper O
presents O
a O
novel O
ensemble Method
learning Method
approach Method
to O
resolving O
German OtherScientificTerm
pronouns OtherScientificTerm
. O

Boosting O
, O
the O
method O
in O
question O
, O
combines O
the O
moderately O
accurate O
hypotheses O
of O
several Method
classifiers O
to O
form O
a O
highly O
accurate O
one O
. O

Experiments O
show O
that O
this O
approach O
is O
superior O
to O
a O
single O
decision-tree O
classifier O
. O

Furthermore O
, O
we O
present O
a O
standalone O
system O
that O
resolves O
pronouns O
in O
unannotated O
text O
by O
using O
a O
fully O
automatic O
sequence O
of O
preprocessing O
modules O
that O
mimics O
the O
manual O
annotation O
process O
. O

Although O
the O
system O
performs O
well O
within O
a O
limited O
textual O
domain O
, O
further O
research O
is O
needed O
to O
make O
it O
effective O
for O
open-domain O
question O
answering O
and O
text O
summarisation O
. O

In O
this O
paper O
, O
we O
compare O
the O
performance O
of O
a O
state-of-the-art O
statistical Method
parser Method
-LRB- O
Bikel O
, O
2004 O
-RRB- O
in O
parsing Task
written Material
and Material
spoken Material
language Material
and O
in O
generating Task
sub-categorization Task
cues Task
from O
written Material
and Material
spoken Material
language Material
. O

Although O
Bikel O
's O
parser O
achieves O
a O
higher O
accuracy O
for O
parsing O
written O
language O
, O
it O
achieves O
a O
higher O
accuracy O
when O
extracting O
subcategorization O
cues O
from O
spoken O
language O
. O

Our O
experiments O
also O
show O
that O
current O
technology O
for O
extracting O
subcategorization O
frames O
initially O
designed O
for O
written O
texts O
works O
equally O
well O
for O
spoken O
language O
. O

Additionally O
, O
we O
explore O
the O
utility O
of O
punctuation O
in O
helping O
parsing O
and O
extraction O
of O
subcategorization O
cues O
. O

Our O
experiments O
show O
that O
punctuation O
is O
of O
little O
help O
in O
parsing O
spoken O
language O
and O
extracting O
subcategorization O
cues O
from O
spoken O
language O
. O

This O
indicates O
that O
there O
is O
no O
need O
to O
add O
punctuation O
in O
transcribing O
spoken O
corpora O
simply O
in O
order O
to O
help O
parsers O
. O

This O
paper O
proposes O
an O
alignment Method
adaptation Method
approach Method
to O
improve O
domain-specific Task
-LRB- Task
in-domain Task
-RRB- Task
word Task
alignment Task
. O

The O
basic O
idea O
of O
alignment O
adaptation O
is O
to O
use O
out-of-domain O
corpus O
to O
improve O
in-domain O
word O
alignment O
results O
. O

In O
this O
paper O
, O
we O
first O
train O
two O
statistical O
word O
alignment O
models O
with O
the O
large-scale O
out-of-domain O
corpus O
and O
the O
small-scale O
in-domain O
corpus O
respectively O
, O
and O
then O
interpolate O
these O
two O
models O
to O
improve O
the O
domain-specific O
word O
alignment O
. O

Experimental O
results O
show O
that O
our O
approach O
improves O
domain-specific O
word O
alignment O
in O
terms O
of O
both O
precision O
and O
recall O
, O
achieving O
a O
relative O
error O
rate O
reduction O
of O
6.56 O
% O
as O
compared O
with O
the O
state-of-the-art O
technologies O
. O

With O
performance O
above O
97 O
% O
accuracy Metric
for O
newspaper Material
text Material
, O
part Task
of Task
speech Task
-LRB- Task
pos Task
-RRB- Task
tagging Task
might O
be O
considered O
a O
solved O
problem O
. O

Previous O
studies O
have O
shown O
that O
allowing O
the O
parser O
to O
resolve O
pos O
tag O
ambiguity O
does O
not O
improve O
performance O
. O

However O
, O
for O
grammar O
formalisms O
which O
use O
more O
fine-grained O
grammatical O
categories O
, O
for O
example O
tag O
and O
ccg O
, O
tagging O
accuracy O
is O
much O
lower O
. O

In O
fact O
, O
for O
these O
formalisms O
, O
premature O
ambiguity O
resolution O
makes O
parsing O
infeasible O
. O

We O
describe O
a O
multi-tagging O
approach O
which O
maintains O
a O
suitable O
level O
of O
lexical O
category O
ambiguity O
for O
accurate O
and O
efficient O
ccg O
parsing O
. O

We O
extend O
this O
multi-tagging O
approach O
to O
the O
pos O
level O
to O
overcome O
errors O
introduced O
by O
automatically O
assigned O
pos O
tags O
. O

Although O
pos O
tagging O
accuracy O
seems O
high O
, O
maintaining O
some O
pos O
tag O
ambiguity O
in O
the O
language O
processing O
pipeline O
results O
in O
more O
accurate O
ccg O
supertagging O
. O

We O
previously O
presented O
a O
framework Generic
for O
segmentation Task
of Task
complex Task
scenes Task
using O
multiple O
physical OtherScientificTerm
hypotheses OtherScientificTerm
for O
simple OtherScientificTerm
image OtherScientificTerm
regions OtherScientificTerm
. O

A O
consequence O
of O
that O
framework O
was O
a O
proposal O
for O
a O
new O
approach O
to O
the O
segmentation O
of O
complex O
scenes O
into O
regions O
corresponding O
to O
coherent O
surfaces Generic
rather O
than O
merely O
regions O
of O
similar O
color Generic
. O

Herein O
we O
present O
an O
implementation O
of O
this O
new O
approach O
and O
show O
example O
segmentations O
for O
scenes O
containing O
multi-colored O
piece-wise O
uniform O
objects O
. O

Using O
our O
approach O
we O
are O
able O
to O
intelligently O
segment O
scenes O
with O
objects O
of O
greater O
complexity O
than O
previous O
physics-based O
segmentation O
algorithms O
. O

The O
results O
show O
that O
by O
using O
general O
physical O
models O
we O
obtain O
segmentations O
that O
correspond O
more O
closely O
to O
coherent O
surfaces O
in O
the O
scene O
than O
segmentations O
found O
using O
only O
color O
. O

SmartKom Method
is O
a O
multimodal Method
dialog Method
system Method
that O
combines O
speech Material
, O
gesture Material
, O
and O
mimics O
input O
and O
output O
. O

Spontaneous O
speech O
understanding O
is O
combined O
with O
the O
video-based O
recognition O
of O
natural O
gestures O
. O

One O
of O
the O
major O
scientific O
goals O
of O
SmartKom O
is O
to O
design O
new O
computational O
methods O
for O
the O
seamless O
integration O
and O
mutual O
disambiguation O
of O
multimodal O
input O
and O
output O
on O
a O
semantic O
and O
pragmatic O
level O
. O

SmartKom O
is O
based O
on O
the O
situated O
delegation-oriented O
dialog O
paradigm O
, O
in O
which O
the O
user O
delegates O
a O
task O
to O
a O
virtual O
communication O
assistant O
, O
visualized O
as O
a O
lifelike O
character O
on O
a O
graphical O
display O
. O

We O
describe O
the O
SmartKom O
architecture O
, O
the O
use O
of O
an O
XML-based O
markup O
language O
for O
multimodal O
content O
, O
and O
some O
of O
the O
distinguishing O
features O
of O
the O
first O
fully O
operational O
SmartKom O
demonstrator O
. O

We O
present O
a O
single-image Method
highlight Method
removal Method
method Method
that O
incorporates O
illumination-based OtherScientificTerm
constraints OtherScientificTerm
into O
image Task
in-painting Task
. O

Unlike O
occluded O
image O
regions O
filled O
by O
traditional O
inpainting O
, O
highlight O
pixels O
contain O
some O
useful O
information O
for O
guiding OtherScientificTerm
the OtherScientificTerm
inpainting OtherScientificTerm
process O
. O

Constraints O
provided O
by O
observed O
pixel O
colors O
, O
highlight O
color O
analysis O
and O
illumination O
color O
uniformity O
are O
employed O
in O
our O
method O
to O
improve O
estimation O
of O
the O
underlying O
diffuse O
color O
. O

The O
inclusion O
of O
these O
illumination O
constraints O
allows O
for O
better O
recovery O
of O
shading O
and O
textures O
by O
inpainting O
. O

Experimental O
results O
are O
given O
to O
demonstrate O
the O
performance O
of O
our O
method O
. O

In O
this O
paper O
, O
we O
propose O
a O
novel O
method Generic
, O
called O
local Method
non-negative Method
matrix Method
factorization Method
-LRB- Method
LNMF Method
-RRB- Method
, O
for O
learning O
spatially Task
localized Task
, Task
parts-based Task
subspace Task
representation Task
of Task
visual Task
patterns Task
. O

An O
objective O
function O
is O
defined O
to O
impose O
lo-calization O
constraint O
, O
in O
addition O
to O
the O
non-negativity O
constraint O
in O
the O
standard O
NMF O
-LSB- O
1 O
-RSB- O
. O

This O
gives O
a O
set O
of O
bases O
which O
not O
only O
allows O
a O
non-subtractive O
-LRB- O
part-based O
-RRB- O
representation O
of O
images O
but O
also O
manifests O
localized O
features O
. O

An O
algorithm O
is O
presented O
for O
the O
learning O
of O
such O
basis O
components O
. O

Experimental O
results O
are O
presented O
to O
compare O
LNMF O
with O
the O
NMF O
and O
PCA O
methods O
for O
face O
representation O
and O
recognition O
, O
which O
demonstrates O
advantages O
of O
LNMF O
. O

Helping O
end O
users O
build O
and O
check O
process Method
models Method
is O
a O
challenge O
for O
many O
science Task
and Task
engineering Task
fields Task
. O

Many O
AI O
researchers O
have O
investigated O
useful O
ways O
of O
verifying O
and O
validating O
knowledge O
bases O
for O
ontologies O
and O
rules O
, O
but O
it O
is O
not O
easy O
to O
directly O
apply O
them O
to O
checking O
process Material
models Material
. O

Other O
techniques O
developed O
for O
checking O
and O
refining O
planning O
knowledge O
tend O
to O
focus O
on O
automated O
plan O
generation O
rather O
than O
helping O
users O
author O
process O
information O
. O

In O
this O
paper O
, O
we O
propose O
a O
complementary O
approach O
which O
helps O
users O
author O
and O
check O
process O
models O
. O

Our O
system O
, O
called O
KANAL O
, O
relates O
pieces O
of O
information O
in O
process O
models O
among O
themselves O
and O
to O
the O
existing O
KB O
, O
analyzing O
how O
different O
pieces O
of O
input O
are O
put O
together O
to O
achieve O
some O
effect O
. O

It O
builds O
interdepen-dency O
models O
from O
this O
analysis O
and O
uses O
them O
to O
find O
errors O
and O
propose O
fixes O
. O

Our O
initial O
evaluation O
shows O
that O
KANAL O
was O
able O
to O
find O
most O
of O
the O
errors O
in O
the O
process O
models O
and O
suggest O
useful O
fixes O
including O
the O
fixes O
that O
directly O
point O
to O
the O
sources O
of O
the O
errors O
. O

In O
this O
paper O
, O
we O
describe O
the O
research O
using O
machine Method
learning Method
techniques Method
to O
build O
a O
comma Method
checker Method
to O
be O
integrated O
in O
a O
grammar Method
checker Method
for O
Basque Material
. O

After O
several O
experiments O
, O
and O
trained O
with O
a O
little O
corpus O
of O
100,000 O
words O
, O
the O
system O
guesses O
correctly O
not O
placing O
commas O
with O
a O
precision O
of O
96 O
% O
and O
a O
recall O
of O
98 O
% O
. O

It O
also O
gets O
a O
precision O
of O
70 O
% O
and O
a O
recall O
of O
49 O
% O
in O
the O
task O
of O
placing O
commas O
. O

Finally O
, O
we O
have O
shown O
that O
these O
results O
can O
be O
improved O
using O
a O
bigger O
and O
a O
more O
homogeneous O
corpus O
to O
train O
, O
that O
is O
, O
a O
bigger O
corpus O
written O
by O
one O
unique O
author O
. O

The O
present O
paper O
reports O
on O
a O
preparatory O
research O
for O
building O
a O
language Material
corpus Material
annotation Material
scenario Material
capturing O
the O
discourse OtherScientificTerm
relations OtherScientificTerm
in O
Czech Material
. O

We O
primarily O
focus O
on O
the O
description O
of O
the O
syntactically O
motivated O
relations O
in O
discourse O
, O
basing O
our O
findings O
on O
the O
theoretical O
background O
of O
the O
Prague O
Dependency O
Treebank O
2.0 O
and O
the O
Penn O
Discourse OtherScientificTerm
Treebank OtherScientificTerm
2 OtherScientificTerm
. OtherScientificTerm

Our O
aim O
is O
to O
revisit O
the O
present-day O
syntactico-semantic O
-LRB- O
tectogrammatical O
-RRB- O
annotation O
in O
the O
Prague O
Dependency O
Treebank O
, O
extend O
it O
for O
the O
purposes O
of O
a O
sentence-boundary-crossing O
representation O
and O
eventually O
to O
design O
a O
new O
, O
discourse O
level O
of O
annotation O
. O

In O
this O
paper O
, O
we O
propose O
a O
feasible O
process O
of O
such O
a O
transfer O
, O
comparing O
the O
possibilities O
the O
Praguian O
dependency-based O
approach O
offers O
with O
the O
Penn O
discourse O
annotation O
based O
primarily O
on O
the O
analysis O
and O
classification O
of O
discourse O
connectives O
. O

Regression-based Method
techniques Method
have O
shown O
promising O
results O
for O
people Task
counting Task
in Task
crowded Task
scenes Task
. O

However O
, O
most O
existing O
techniques O
